Company,Title,Location,URL,Source,Posted,First seen,Description,Match status
Fraser & Co. Talent Partners Limited,AI Engineer,"The City, Central London",https://www.adzuna.co.uk/jobs/details/5890525563?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £45,000 - 65,000 per year
Requirements:
- 4+ years experience in software engineering
- Minimum 2 years focused specifically on AI/ML
- Proven experience developing and integrating AI-driven solutions
- Strong programming skills in Python and JavaScript
- Hands-on experience with AI/ML frameworks such as PyTorch, TensorFlow, or LangChain
- Understanding of prompt engineering and LLM fine-tuning
- Solid grounding in machine learning concepts
- Experience working with Azure
Responsibilities:
- Design, develop, and integrate AI/ML solutions into production systems
- Work with LLMs, ML models, and modern AI frameworks to build scalable solutions
- Collaborate with engineering and product teams on global financial projects
- Apply prompt engineering and fine-tuning techniques to optimise LLM performance
- Contribute to architecture, model evaluation, and deployment workflows
Technologies:
- AI
- JavaScript
- LLM
- Machine Learning
- PyTorch
- Python
- TensorFlow
- Azure
- Cloud
More:
We are a leading FinTech company based in Central London, offering a high-performing AI Engineering environment with remote flexibility. We deliver global financial technology projects and provide strong technical exposure, excellent long-term growth, and the opportunity to work with the latest advancements in Machine Learning, LLMs, PyTorch, and Python.
last updated 38 week of 2026",top match
Hackajob Ltd,Forward Deployed Engineer - Specialist,"Hyde Park, Leeds",https://www.adzuna.co.uk/jobs/details/5890529528?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £61,000 - 101,000 per year Requirements: Fluency in core languages including Python, SQL, TypeScript and/or REACT, with the ability to pick up others quickly Understanding of data engineering principles, ETL pipelines, and application development Familiarity with Palantir Foundry, Gotham, or similar is preferred, but not mandatory if you have a strong willingness to learn High emotional intelligence, curiosity, and a proactive self-starting approach Ability to manage client expectations…",top match
Hackajob Ltd,Lead Machine Learning Engineer,"Hyde Park, Leeds",https://www.adzuna.co.uk/jobs/details/5890527413?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £100,000 - 100,000 per year Requirements: Proven experience delivering high-quality AI-based products and productionising machine learning-based products Proven experience developing cloud-based machine learning services using one or more cloud providers, preferably GCP Excellent understanding of classical machine learning algorithms such as Logistic Regression, Random Forest and XGBoost Excellent understanding of modern deep learning algorithms such as BERT and LSTM Strong knowledge of…",top match
Hackajob Ltd,Machine Learning Engineering Lead,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/details/5890527679?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £100,000 - 100,000 per year
Requirements:
- Significant hands-on experience in machine learning engineering, software engineering, data engineering, or a related technical discipline.
- Experience designing, building, deploying, and operating ML, AI, LLM, or data-driven systems in production.
- Experience integrating AI/ML services with enterprise systems, APIs, databases, data platforms, legacy applications, or internal services.
- Experience working with cross-functional teams to understand business processes, data flows, content repositories, integration points, and operational constraints.
- Experience working with AWS or cloud-hosted production environments.
- Equivalent technical experience or education considered.
- Strong Python development skills for machine learning engineering, data processing, automation, service development, and production AI/ML workflows.
- Strong software engineering background, including system design, APIs, distributed systems, automated testing, code review, maintainability, reliability, and production support.
- Strong understanding of ML engineering and MLOps practices, including model lifecycle management, CI/CD, testing, monitoring, release management, observability, and operational support.
- Practical experience with LLM-based capabilities, including retrieval-augmented generation, semantic search, embeddings, prompt design, evaluation, guardrails, and observability.
- Experience with agentic workflows, tool orchestration, and multi-step AI processes.
- Strong AWS knowledge, including cloud-hosted applications, data services, security controls, logging, monitoring, and production support.
- Strong understanding of SDLC practices, including requirements analysis, design, implementation, automated testing, code review, secure coding, deployment, and production support.
- Strong understanding of responsible AI practices, including evaluation, traceability, secure data handling, model governance, human oversight, and risk management.
- Ability to work with structured, semi-structured, and unstructured data sources.
- Ability to understand legacy systems, domain processes, data flows, and integration constraints.
- Practical experience using AI-assisted development tools such as GitHub Copilot, Codex, Claude, or similar tools to improve software delivery.
- Strong problem-solving skills, including identifying, researching, troubleshooting, and resolving complex technical, data, and integration issues.
- Strong communication and technical writing skills, including the ability to explain ML and engineering concepts clearly to technical and non-technical stakeholders.
- Desirable experience with Docker, Kubernetes/K8s, AWS EKS or ECS, Terraform, or similar cloud deployment technologies.
- Desirable working knowledge of C#/.NET and SQL Server, particularly for integration with enterprise or legacy systems.
- Desirable experience with event-driven architecture, messaging, queues, asynchronous processing, retries, idempotency, and failure handling.
- Desirable experience with legal content systems, LegalTech, publishing platforms, case law, citation systems, legal research workflows, XML/XSLT, structured content processing, search, ranking, indexing pipelines, or content enrichment.
Responsibilities:
- Serve as the initial point of escalation for AI/ML engineering issues within the area of responsibility.
- Interface with software engineers, data engineers, product stakeholders, domain experts, platform teams, and other technical personnel to finalise requirements and clarify integration needs.
- Write and review portions of detailed specifications for the development of complex AI/ML, LLM, RAG, and agentic workflow components.
- Design, build, integrate, deploy, and operate production AI/ML and LLM-based services for legal research, analytics, and content use cases.
- Implement RAG, semantic search, embeddings-based retrieval, ranking, summarisation, classification, content enrichment, and citation-aware AI capabilities where appropriate.
- Design and implement agentic workflows, tool orchestration, and multi-step AI processes that are reliable, traceable, and governed.
- Integrate AI/ML capabilities with enterprise systems, APIs, databases, data platforms, content repositories, legacy applications, internal services, and AWS-hosted services.
- Establish evaluation and quality controls for accuracy, groundedness, citation quality, hallucination risk, agent task success, latency, cost, reliability, and business value.
- Successfully implement development processes, coding best practices, code reviews, MLOps practices, and responsible AI controls.
- Apply AI-assisted development tools to reduce software development cycle time and support code explanation, test generation, refactoring, debugging, documentation, code review, migration planning, and legacy system analysis.
- Resolve complex technical issues related to AI/ML services, data flows, system integration, model behaviour, production support, and operational reliability.
- Mentor and/or train engineers as directed by department management, ensuring they are knowledgeable in critical aspects of AI/ML engineering, MLOps, SDLC practices, and responsible use of AI-assisted development tools.
- Keep abreast of relevant technology developments in machine learning engineering, LLMs, agentic workflows, AWS cloud services, responsible AI, and software engineering practices.
- Ensure AI/ML solutions align with enterprise data governance, security, privacy, responsible AI, and operational standards.
- Perform all other duties as assigned.
Technologies:
- AI
- AWS
- C#
- ChatGPT
- CI/CD
- Cloud
- Copilot
- Docker
- GitHub
- Support
- Kubernetes
- LLM
- Machine Learning
- MLOps
- Python
- RAG
- SQL
- Security
- Terraform
- Web
- XML
- ASP.NET
More:
We are partnering directly with LexisNexis to hire for this Machine Learning Engineering Lead role. Our software engineering team develops and supports business-critical platforms used to create, manage, publish, and analyse legal and regulatory content. Our work spans modern web applications, cloud services, content migration programmes, publishing platforms, reporting solutions, and operational tooling, and we partner with editorial, product, and technology stakeholders to deliver high-quality solutions that drive business value. We support the UK business and collaborate closely with engineering teams across multiple regions to share expertise, promote reuse, and deliver scalable solutions. At LexisNexis GTO, you will work on business-critical products while using the latest AI and software engineering technologies. We invest in developer productivity tools such as GitHub Copilot, ChatGPT, and Codex, and we offer training, workshops, office hours, and communities of practice. You will also benefit from flexible working, a strong culture of learning and collaboration, and a range of benefits including generous holiday allowance, health screening, private medical benefits, wellbeing programmes, life assurance, pension, leave options, employee assistance, learning and development resources, discounts, and more. We are committed to a fair and accessible hiring process and an inclusive workplace.
last updated 38 week of 2026",top match
Hackajob Ltd,Senior Lead Software Engineer LLM Ops Platform,"Broadgate, Central London",https://www.adzuna.co.uk/jobs/details/5890527058?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £100,000 - 100,000 per year Requirements: Hands-on experience with system design, application development, testing, and operational stability in production environments Advanced proficiency in Python for building production-grade services and tooling Proficiency with automation and continuous delivery methods Hands-on experience with cloud infrastructure platforms and infrastructure-as-code tooling for delivery and lifecycle management Strong understanding of site reliability engineerin…",top match
Hackajob Ltd,Senior Machine Learning Engineer,"Walworth, South East London",https://www.adzuna.co.uk/jobs/details/5890529468?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £61,000 - 101,000 per year Requirements: Active UK SC Clearance (minimum). Strong understanding of AI safety, non-repudiation, and human-in-the-loop operational constraints (JSP 936 V1.1 / Dependable AI). 3 years of production experience deploying ML models to edge runtime environments (LiteRT/TFLite, ONNX, C++ bindings). Experience in model quantization techniques (INT8, INT4, AWQ) and execution acceleration across NPU/GPU hardware. Proficiency in Python and PyTorch/HuggingFace ecosyst…",low match
Hexwired Recruitment Limited,Machine Learning Engineer,"Broadgate, Central London",https://www.adzuna.co.uk/jobs/details/5890529618?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £80,000 - 120,000 per year
Requirements:
- MSc or PhD in Maths, Physics, or a similar high-maths field
- 3+ years of commercial or academic experience working on machine learning modelling and simulation projects
- Good experience working on ML-assisted hardware or accelerator platforms like GPUs and the associated tools, such as CUDA and TensorFlow
- Solid experience using C++, Python, or Rust for development and algorithm design
- Previous experience working on low-latency distributed systems using PCIe or similar is highly desirable
Responsibilities:
- Work on hardware acceleration platforms for ML models
- Work with customers internationally using the latest technologies within distributed systems
- Operate as a senior sole contributor within an established team
Technologies:
- CUDA
- Hardware
- Machine Learning
- PCIe
- Python
- Rust
- TensorFlow
- Embedded
- FPGA
- Fullstack
- Golang
- JavaScript
- Linux
- TypeScript
More:
We are a rapidly expanding electronics manufacturer based in London, having recently secured a large round of investment. This is a hybrid role in Central London, within easy reach of Liverpool Street. We are offering a salary of circa £120k depending on experience, along with an excellent benefits package, options, and the chance to work on a diverse range of products.
last updated 38 week of 2026",medium match
MarkIT Placements,Forward Deployed Engineer,"Spital Tongues, Newcastle Upon Tyne",https://www.adzuna.co.uk/jobs/details/5890526286?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £100,000 - 100,000 per year Requirements: We require at least 6 years of experience building production software. We require at least 3 years of experience building production applications using AI and/or agentic development approaches. We require strong hands-on experience building agents and multi-step AI workflows, not just integrating chat or prompted models. We require experience with agent frameworks such as LangGraph, AutoGen, Claude Agent SDK, OpenAI tooling or equivalent. We re…",medium match
Pigment,Senior GenAI Engineer (UK),"London, UK",https://www.adzuna.co.uk/jobs/details/5890396434?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Join Pigment: The AI Platform Redefining Business Planning Pigment is the AI-powered business planning and performance management platform built for agility and scale. We connect people, data, and processes in one intuitive, feature-rich solution, empowering every team—from Finance to HR—to build, adapt, and align strategic plans in real time. Founded in 2019, Pigment is one of the fastest-growing SaaS companies globally. Industry leaders like Unilever, Snowflake, Siemens, and DPD use Pigment d…",top match
Sanderson Recruitment,Senior AI Engineer,"Tyndalls Park, Bristol",https://www.adzuna.co.uk/jobs/details/5890525835?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £100,000 - 100,000 per year Requirements: Strong commercial experience as a Senior Software Engineer or AI Engineer with a full-stack Microsoft development background. Extensive experience developing applications using C#/.NET and modern frontend frameworks such as React or Angular. Experience designing and building REST APIs and integrating AI capabilities into enterprise applications. Strong knowledge of Microsoft Azure, including Azure AI Foundry, Azure AI Services and cloud-native a…",low match
The Portfolio Group,Senior AI Engineer - Agentic & Generative AI,"Manchester Science Park, Manchester",https://www.adzuna.co.uk/jobs/details/5890525493?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-19,2026-09-23,"Salary: £80,000 - 100,000 per year Requirements: Strong Python development experience building production AI applications. Proven experience developing Agentic AI, LLM, and RAG solutions. Experience with frameworks such as LangGraph, LangChain, Semantic Kernel, AutoGen, or similar. Experience with Microsoft Azure, including Azure AI Foundry, Azure OpenAI Service, and Azure AI Search. Understanding of LLM evaluation, AI safety, observability, and production deployment. Responsibilities: Design a…",medium match
Client Server,Founding Engineer Python API LLM - Start-up,"Monument, Central London",https://www.adzuna.co.uk/jobs/land/ad/5888665731?se=kJ45j2e38RGEFfcsPVkEmw&utm_medium=api&utm_source=dc96cb17&v=3237B550D3CEAC45ACEB804811DB39586A196579,adzuna-api,2026-09-18,2026-09-23,"Founding Engineer / Developer (Python API LLM) to £115k Do you have advanced Python skills combined with tech start-up experience? You could be progressing your career at a fast growing AI start-up as a Founding Engineer, building technology that is transforming compliance and operational efficiency across the NHS and wider regulated industries. With strong backing and ambitious growth plans, you'll have the chance to make a genuine impact while working alongside experienced founders in a highl…",top match
Ergodic,Data Scientist,"London, UK",https://www.adzuna.co.uk/jobs/details/5889027165?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"Company Description Ergodic AI is an AI startup based in London that is building an action-oriented AI platform to help enterprises move from analysis paralysis to rapid data-driven execution. Kepler - our AI platform - identifies context, surfaces optimal actions and justifies the reasons for their execution. We're an early stage startup and are already working with multiple F500 enterprises. We’re backed by leading VC funds to help further our mission and are now on the hunt for the brightest…",top match
Faculty AI,Senior Machine Learning Engineer,"London, UK",https://www.adzuna.co.uk/jobs/details/5889037388?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",top match
HASH,Forward-Deployed Engineer,"London, UK",https://www.adzuna.co.uk/jobs/details/5889012217?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"About HASH At HASH, we're building infrastructure to solve information failure and help everybody make the right decisions. Our open-source platform helps firms integrate both structured and unstructured information into knowledge graphs that support simulating, optimizing and automating processes. We’re building towards world models from a radically different perspective to most AI labs. Our founders include Joel Spolsky (former founder of Stack Overflow; acq. $1.8bn, and Trello; acq. $425m), …",medium match
Kyndryl,Forward Deployed Engineer - Lead Platform Engineer,"London, UK",https://www.adzuna.co.uk/jobs/details/5888511584?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"Partially Remote London, United Kingdom Full time R-68375 Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edge. For our people-Kyndryls-that means doing purposeful work that powers human progress. Join us and experience a flexible, s…",top match
Luma,Forward Deployed Engineer (EU),"London, UK",https://www.adzuna.co.uk/jobs/details/5889040011?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"About Luma A new class of intelligence is emerging, systems that understand and generate the world across video, images, audio, and language. Building multimodal AGI is not just a research problem. It’s a full-stack engineering problem, spanning training systems, inference, product architecture, and the tight feedback loops between them. When a new technological wave begins, the highest leverage place to be is at the foundation. Not at a startup wrapping someone else’s API. At the company build…",medium match
Meritus Talent,AI Engineer,"Cambridge, Cambridgeshire",https://www.adzuna.co.uk/jobs/land/ad/5889704950?se=mO-Kime38RGEFfcsPVkEmw&utm_medium=api&utm_source=dc96cb17&v=3EFE1DAF51426385FB08838D90E933A2D665B7C6,adzuna-api,2026-09-18,2026-09-23,"AI ENGINEER (DEFENCE & SECURITY) - UP TO £90,000 - CAMBRIDGE (3 DAYS PER WEEK ON-SITE) - SC CLEARANCE ELIGIBLE

MERITUS are recruiting for AI Engineers to join a leading technology and engineering consultancy delivering cutting-edge solutions across the Defence, Security and Government sectors .

This is an excellent opportunity for A I Engineer, Machine Learning Engineer, Data Scientist or Algorithms Engineer to combine hands-on technical delivery with technical leadership, customer engagement and business development.

Working alongside multidisciplinary teams of engineers and scientists, you'll lead the design and delivery of advanced AI, Machine Learning and Algorithmic solutions , helping solve complex challenges for Defence and Security customers.

Responsibilities:

- Lead the technical delivery of AI, Machine Learning and Advanced Algorithm projects.

- Act as technical lead and solution architect on complex programmes.

- Apply techniques including Transformer Models, LLMs, Reinforcement Learning, Computer Vision, Sensor Processing and Statistical Modelling .

- Provide technical oversight, governance and peer review across projects.

- Work directly with customers to define requirements and deliver innovative solutions.

- Support proposals, bids and business development activities.

- Mentor engineers and contribute to technical standards and best practice.

Skills & Experience:

- 3+ years' experience developing and delivering AI, Machine Learning or Advanced Algorithmic solutions .

- Experience within the Defence, National Security or Government sectors .

- Strong expertise in one or more of Transformer Models, Diffusion Models, Reinforcement Learning, Computer Vision or Machine Perception .

- Strong Python and software engineering skills.

- Experience leading technical teams and architecting complex solutions.

- Customer-facing experience and the ability to communicate with technical and non-technical stakeholders.

- Degree qualified in Computer Science, AI, Machine Learning, Mathematics, Physics or a related discipline.

- SC Clearance eligibility .

Desirable:

- Signal Processing, Sensor Fusion or Edge Computing experience.

- Numerical Optimisation, Simulation or Statistical Modelling expertise.

- Proposal leadership, technical sales or client development experience.

- PhD, published research or conference speaking experience.

Benefits:

- Up to £90,000 base salary

- 10% bonus

- 25 days holiday + bank holidays

- Private Medical Insurance

- Work on cutting-edge AI and Defence technology programmes

- Access to specialist labs and advanced computing resources

- Excellent career progression and technical leadership opportunities

This is a fantastic opportunity for a Principal AI Engineer, Principal Machine Learning Engineer, Lead Data Scientist or Principal Algorithms Engineer to play a key role in developing next-generation intelligent systems for Defence and Security applications.",medium match
Microtech Global Ltd,Machine Learning Engineer (Voice) - London,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5888654441?se=2kKVi2e38RGSw_idrygsNg&utm_medium=api&utm_source=dc96cb17&v=2A16EC6AECA9A5EE7A175A39085183A0A7023608,adzuna-api,2026-09-18,2026-09-23,"Machine Learning Engineer (Voice) - London
An AI-native engineering org. Agents across coding, reviewing, QA, ops, support, scheduling. You'll help turn the company itself into an intelligent system.
Speech-to-speech agents that feel like a person in the room. Interruptions, back-channels, noisy kitchens, hearing aids, thick accents, millisecond latency.
Companions with long-term memory. Knows someone after six months the way a friend would.
Assistants inside messaging, connecting families across cities and countries.
Health biomarkers from conversation. Cognitive decline, mood, breathing, loneliness, with research partners at Wharton, Toronto, and Oxford.
PhD-level audio in production. Speech enhancement, VAD, diarization, TTS tuned for older voices.
An agentic browser: booking appointments and getting things done online through conversation, no wrestling with websites.
What we need;
A cracked, AI-native engineer. You use AI to multiply what you ship, and you've made yourself measurably faster with coding agents or your own setup.
You've shipped something that runs on an LLM in production. Voice AI experience (real-time STT, TTS, speech-to-speech, telephony) is a big plus.
You go above and beyond and can prove it: a side project with users, a repo people star, a hackathon you won, something you built over a weekend because you couldn't stop. Show us.
High agency. If something is broken and nobody owns it, you own it now. You'd rather be wrong fast than wait for a spec.
Product taste. You care how it looks and feels, not just whether it works.
Low ego, kind, hard-working. No politics.
You care about the mission: older adults ageing well at home, work that matters to real families.
WHAT WE DON'T CARE ABOUT
Where you went to university, or whether you did. Show us what you've built.
Where you live. Overlap with London hours matters more than
your postcode.
Gender, age, background, or anything else that isn't the work.
FOUNDING ENGINEER MEANS FOUNDING
You will be integral to whether Harmonica succeeds. That's literal, and it comes with the freedom to match.
Set the engineering standards: how we test, review, deploy, and use agents as we grow.
Shape the stack. A strong opinion backed by evidence changes how we build.
Hire the team. You'll interview and help decide who joins after you.
Own broadly today (voice, memory, messaging, biomarkers); take primary ownership of a major surface as we grow.
Real equity and a real voice in product, engineering, and company decisions.
You'll learn more here in one year than in three at a corporate. That's a promise.",medium match
Norton Rose Fulbright LLP,AI Engineer,London,https://www.reed.co.uk/jobs/ai-engineer/57364884,reed-api,2026-09-18,2026-09-23,"Practice Group / Department:
Legal Innovation, Design & Technology - London Job Description

Norton Rose Fulbright is a global law firm with more than 3,000 lawyers advising clients across locations in the United States, Europe, Canada, Latin America, Asia, Australia, Africa and the Middle East. We provide a full scope of legal services to the world’s preeminent corporations and financial institutions.
Our vision is to be a world class business, profitable, ambitious, cooperative and considerate, supporting our clients and people through our global business principles of Quality, Unity and Integrity.
With over 7,000 employees worldwide, our culture is the thread that connects us. Our strategy and culture are closed connected – defined by shared ambition, global collaboration and a one-team mindset. We believe pioneering work happens when people are empowered to think beyond boundaries, explore new opportunities and grow through diverse experiences. Alongside the right skills and experience, we are looking for people who are innovative, commercially minded, and motivated by the impact of the work they do – ready to share in our ambition and help shape what comes next.

Because while individuals can do well, together we achieve something extraordinary.

Role Purpose
We are building a new R&D capability focused on developing data-driven and AI-enabled solutions for legal services and the wider business of law.
The AI Engineer will build end-to-end AI capabilities for R&D products: agentic workflows, retrieval and context, agent and evaluation harnesses, and the user-facing features around them. Working with the Head of R&D, you will translate agreed product and technical designs into secure, observable and maintainable products.
This is a hands-on full-stack AI engineering role, with applied AI product delivery at its core. You will build AI workflows, tools and integrations, evaluation and observability capabilities, together with the APIs, services and user interfaces needed to ship them reliably.
This is not a research-only role. You will apply agreed enterprise architecture, security and deployment patterns, while taking practical responsibility for code quality, testing, monitoring and troubleshooting with product, data, technology and security teams.
You will join a small, hands-on multidisciplinary team. Each team member will workcollaboratively across discovery, prototyping, engineering, productionisation and continuous improvement.
Key Responsibilities

- Build complete AI-enabled product features across user interface, backend, AI orchestration, retrieval and approved enterprise integrations.

- Design and build agentic AI workflows using structured outputs, tool calling, workflow orchestration, document processing, human-review steps and appropriate controls.

- Build reusable agent harnesses: practical runtime patterns around tools, state, context, approvals, traces and test fixtures that make agents consistent, inspectable and safe to use.

- Build grounded retrieval and context patterns using approved data products, search indexes, document repositories and permission-aware sources; provide evidence and citations where appropriate.

- Design and operate evaluation harnesses for AI workflows, including curated test sets, representative scenarios, automated and human grading, regression tests, trace review and user-feedback loops.

- Manage prompts, model configuration, tool schemas and routing as tested product assets, including fallbacks and cost/latency trade-offs.

- Implement AI observability through traces, logs, metrics and evaluation results, so quality, reliability, failure modes, latency and cost are visible and can be improved.

- Build clear APIs and integrate AI products with approved data, document, search and business systems.

- Build usable interfaces that help users understand AI output, inspect supporting evidence, provide feedback and complete review or approval steps.

- Write maintainable Python and TypeScript code; use Docker, Git, automated testing and CI/CD to make development, testing and deployment repeatable.

- Apply agreed security, authentication, data-handling, deployment and release patterns, working with the relevant firm technology teams where needed

Initial Focus

- End-to-end agentic AI features and reusable harnesses for Radar and other named R&D products.

- A practical evaluation and test capability that lets the team compare prompts, models, tools and retrieval approaches before and after release.

- Grounded AI workflows that combine firm data, documents, market or regulatory information and user context into useful, attributable outputs.

- Interfaces that make AI output, confidence, evidence, controls and next actions clear to lawyers and business users.

What Success Looks Like

- R&D products use AI workflows that are grounded in trusted context, observable in operation and understandable to users.

AI quality is measured rather than assumed; evaluation results, traces and feedback lead to demonstrable improvements in usefulness, reliabili",top match
Norton Rose Fulbright LLP,Data Scientist & Engineer,London,https://www.reed.co.uk/jobs/data-scientist-engineer/57364885,reed-api,2026-09-18,2026-09-23,"Practice Group / Department:
Legal Innovation, Design & Technology - London Job Description

Norton Rose Fulbright is a global law firm with more than 3,000 lawyers advising clients across locations in the United States, Europe, Canada, Latin America, Asia, Australia, Africa and the Middle East. We provide a full scope of legal services to the world’s preeminent corporations and financial institutions.
Our vision is to be a world class business, profitable, ambitious, cooperative and considerate, supporting our clients and people through our global business principles of Quality, Unity and Integrity.
With over 7,000 employees worldwide, our culture is the thread that connects us. Our strategy and culture are closed connected – defined by shared ambition, global collaboration and a one-team mindset. We believe pioneering work happens when people are empowered to think beyond boundaries, explore new opportunities and grow through diverse experiences. Alongside the right skills and experience, we are looking for people who are innovative, commercially minded, and motivated by the impact of the work they do – ready to share in our ambition and help shape what comes next.

Because while individuals can do well, together we achieve something extraordinary.

Role Purpose
We are building a new R&D capability focused on developing data-driven and AI-enabled products for legal services and the wider business of law.
The Data Scientist & Engineer will work within R&D alongside the Data Programme to build the foundational data capabilities required for those products: trusted, reusable data assets, reliable pipelines, data quality, lakehouse models and analytical products. These capabilities will support R&D products, AI applications, client intelligence and firm-wide decision support.
This is a hands-on hybrid data-engineering and applied-data-science role, with particular responsibility for building data products in Microsoft Fabric and Databricks. You will work with Data Programme colleagues to turn priority sources into governed, use-case-ready data assets using agreed patterns, without duplicating enterprise platform responsibilities.
You will join a small, hands-on multidisciplinary team working collaboratively across discovery, prototyping, engineering, productionisation and continuous improvement.
Key Responsibilities

- Partner with the Data Programme, data owners and system teams to assess, access and combine priority internal and external data sources, understanding quality, permissions and fitness for use.

- Design, build and operate reliable pipelines in Microsoft Fabric and Databricks to ingest, clean, standardise, enrich, version and publish structured, semi-structured and unstructured data as reusable data assets.

- Create scalable lakehouse data models, schemas, data contracts and reusable features for entities such as clients, organisations, people, matters, sectors, jurisdictions, opportunities and legal topics.

- Implement data-quality checks, lineage, provenance, observability, monitoring and change management within Fabric and Databricks workflows so data assets remain trusted over time.

- Conduct exploratory data analysis to surface patterns, gaps, anomalies and data-quality issues, and identify opportunities for analysis, modelling or product use.

- Develop, compare and validate appropriate statistical and machine-learning models for classification, ranking, recommendation, forecasting, anomaly detection, similarity or extraction problems.

- Use NLP, embeddings and LLM-assisted techniques responsibly for classification, entity resolution, information extraction, clustering and relationship discovery across document-heavy data.

- Publish curated datasets, features and analytical outputs through approved Fabric and Databricks data products, tables, APIs, search indexes, batch pipelines or product features.

- Maintain reproducible code, tests, model and data documentation, evaluation evidence and clear statements of limitations and appropriate use.

- Use AI agents and coding assistants responsibly to accelerate exploratory work, pipeline development, testing and documentation, while retaining ownership of analytical judgement and verification.

Initial Focus

- Establish foundational, governed and permission-aware data assets in Microsoft Fabric and Databricks, including curated datasets, metadata, lakehouse data models and quality measures.

- Develop reusable pipelines in Microsoft Fabric and Databricks for entity resolution, enrichment, metadata, relationship mapping and data-quality monitoring.

- Run EDA and model development that increases the value of priority data assets for client intelligence, opportunity identification, pricing, matter analysis and other high-value use cases.

What Success Looks Like

- The Data Programme and R&D teams can use documented, quality-controlled data assets in Fabric and Databricks without repeatedly cleaning and reconciling source data.

- Analytical work identifies useful signals and viable opportunities, with transparent baselines, validation and limitations.

Successful models and features",top match
Sagacity,Data Scientist,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5889786902?se=CN_TjGe38RG0s7xl9OR6fQ&utm_medium=api&utm_source=dc96cb17&v=D1824533F1D6DCA046794DE8481A7380612D65B1,adzuna-api,2026-09-18,2026-09-23,"As a Data Scientist within the Analytics Team, you will contribute to data-driven strategies for our clients. Working closely with the Data & Analytics Manager and senior colleagues, you will deliver data science projects and collaborate with stakeholders across data strategy, sales, account management, delivery and marketing. You will bring solid technical skills and commercial awareness to deliver data solutions that drive measurable operational performance. This is a hands-on role - ideal fo…",top match
SnapLogic,Forward Deployed Engineer,UK,https://www.adzuna.co.uk/jobs/details/5889028417?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"About SnapLogic SnapLogic powers the agentic enterprise. The company's Agentic Integration and Applied AI Platform serves as the AI operational layer for the enterprise, securely connecting applications, data, APIs and AI agents across cloud, on-premise and hybrid environments. With trusted orchestration, governance and enterprise-grade control, SnapLogic helps organizations accelerate business value and scale AI with confidence. Unlike legacy tools, SnapLogic is built for the AI era and truste…",top match
William Alexander,Senior Applied AI Engineer,"London, UK",https://www.adzuna.co.uk/jobs/details/5888522330?utm_medium=api&utm_source=dc96cb17,adzuna-api,2026-09-18,2026-09-23,"Senior Full Stack Applied AI Engineer - Insurance - Permanent & competitive salary Our client, a leading London Market insurer, is looking for a Senior Full Stack Applied AI Engineer to join their Innovation team! This role is focused on taking AI ideas from concept through to working prototype, testing what actually works and helping successful solutions move into production. This is a genuinely hands-on role for someone who wants to build with the latest AI technology, rather than just talk a…",top match
Lemon.io,Senior AI Engineer,"Northern America, LATAM, Europe, APAC",https://remotive.com/remote-jobs/artificial-intelligence/senior-ai-engineer-2091131,remotive-api,,2026-09-23,,no description
Lemon.io,Senior Data Scientist,"Northern America, LATAM, Europe, APAC",https://remotive.com/remote-jobs/data/senior-data-scientist-2091129,remotive-api,,2026-09-23,,no description
